update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,exploratory_reward,return_mean,return_std,return_min,return_max
67,51456,131.0622087314766,260,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.936946435365826,0.026541274695167278,0.0023968224729173926,0.00123575496708835,0.018115899871788774,0.02630715826350641,0.0,0.0,0.0,0.0
68,52224,127.94023381119234,266,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9300622699471812,0.015859254121475413,0.010474928702185101,0.003163221101086855,0.04665308494011853,0.039658649512282915,0.0,0.0,0.0,0.0
69,52992,127.33615835635351,272,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9398946758980553,0.02390835884398257,0.0047210860077674015,0.0002316180467452448,0.015201801496758994,0.0032286463686023704,0.0,0.0,0.0,0.0
70,53760,126.88038345208022,278,0.07111110952165392,0.20113259104184303,0.0,0.6399999856948853,93.33333333333333,18.856180831641264,40.0,100.0,1.918613633296142,0.01294162251307777,-0.007984402208383775,0.0040873452397766075,0.020603043497363634,0.005842182661269822,0.07111110952165392,0.20113259104184303,0.0,0.6399999856948853
71,54528,121.34398102148734,284,0.09014285462243217,0.22080399778284274,0.0,0.6309999823570251,91.57142857142857,20.64569926060107,41.0,100.0,1.910584030362467,0.03130378059965248,-0.006839826912710123,0.0023966152519140243,0.027203453937605034,-0.0023490257577181554,0.09014285462243217,0.22080399778284274,0.0,0.6309999823570251
72,55296,122.64659418903722,290,0.13519999980926514,0.27620890489776245,0.0,0.8019999861717224,87.2,26.354506256046612,22.0,100.0,1.8961584774466853,0.041308266195604425,-0.010238937268695736,0.006614699281446835,0.04257698125869069,0.00807541891240695,0.13519999980926514,0.27620890489776245,0.0,0.8019999861717224
73,56064,121.08543718180647,297,0.07887499779462814,0.2086836288253541,0.0,0.6309999823570251,92.625,19.512415919101354,41.0,100.0,1.9234018290104966,0.04124063566511419,0.0034800114019617467,0.004769392874433602,0.034874438485379335,0.027094658819785178,0.07887499779462814,0.2086836288253541,0.0,0.6309999823570251
74,56832,117.1741647487303,303,0.0661111142900255,0.1869904689051036,0.0,0.5950000286102295,93.88888888888889,17.284832429004496,45.0,100.0,1.9293180354870856,0.0634740552486619,0.005375485854301587,0.0033606880418598863,0.03768316633571605,0.009608712479301383,0.0661111142900255,0.1869904689051036,0.0,0.5950000286102295
75,57600,118.65685539055062,310,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.937072897485147,0.03242201315697457,0.012181297610235712,0.000686713418620144,0.016360941649676126,-0.0026529507610340863,0.0,0.0,0.0,0.0
76,58368,112.13849474999861,316,0.11585714135851179,0.2837908793858554,0.0,0.8109999895095825,88.71428571428571,27.64424138283873,21.0,100.0,1.9301177084756393,0.031400900614244165,0.0023091172953021064,0.0011876918699166618,0.012921370792466406,-0.0004821369468113867,0.11585714135851179,0.2837908793858554,0.0,0.8109999895095825
77,59136,120.10267153625732,323,0.07611111137602064,0.21527473191051508,0.0,0.6850000023841858,92.77777777777777,20.42752923427804,35.0,100.0,1.9216344978970785,0.03751298854573785,-0.004234764292050386,0.005220518228378768,0.023102552411618193,0.031075711423458444,0.07611111137602064,0.21527473191051508,0.0,0.6850000023841858
78,59904,118.58523877993791,329,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9308282254884641,0.027041477607781417,0.010162835766275672,0.0005111909350740511,0.014297259459279494,0.008544856107712275,0.0,0.0,0.0,0.0
79,60672,3.5621901524111568,545,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9329935655308266,0.010917639694374278,0.004131584073794177,5.9271523165686325e-05,0.004105049317563878,0.01787420776861103,0.0,0.0,0.0,0.0
80,61440,104.17741844564135,552,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9384376779198647,0.011489283704425665,0.0029077998710533848,8.501375146454868e-05,0.00426345207828293,0.00914118595950174,0.0,0.0,0.0,0.0
81,62208,0.9005632191677951,1405,0.08019999861717224,0.24059999585151673,0.0,0.8019999861717224,92.2,23.400000000000002,22.0,100.0,1.940448380385836,0.013998276754288478,-0.010001281544267234,0.0060902710159195655,0.027967704959679634,0.000263792914367919,0.08019999861717224,0.24059999585151673,0.0,0.8019999861717224
82,62976,81.4038065910179,1415,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.93868704031532,0.011924878326605418,0.0024805942668611656,9.314479493372867e-05,0.0062766423394868785,0.029509968767837652,0.0,0.0,0.0,0.0
83,63744,33.46772305613751,1437,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.934924088884145,0.004263980168085861,-0.00034630965791393464,0.0001230372037367792,0.005265385968411651,0.004588532890115002,0.0,0.0,0.0,0.0
84,64512,33.5859359577819,1460,0.0528571435383388,0.12947303092997903,0.0,0.3700000047683716,95.71428571428571,10.497813183356477,70.0,100.0,1.9414587177646656,0.018140524969491405,-0.0052316522208002425,0.0015278104690753154,0.02086611226027961,0.013747283101072974,0.0528571435383388,0.12947303092997903,0.0,0.3700000047683716
85,65280,0.9054725215275394,2309,0.11522222558657329,0.24118678555035536,0.0,0.7480000257492065,89.66666666666667,22.764494771951828,28.0,100.0,1.927831405152877,0.034299625989660854,-0.01297812164333815,0.003885846047909989,0.03671088165556457,0.013602230211768809,0.11522222558657329,0.24118678555035536,0.0,0.7480000257492065
86,66048,0.8530340907050437,3209,0.045125000178813934,0.11938952838488685,0.0,0.3610000014305115,96.375,9.590848502609141,71.0,100.0,1.9300122464386125,0.030157131425463984,0.0005441962305212655,0.001352134950689761,0.0143921327252797,0.00885280981271813,0.045125000178813934,0.11938952838488685,0.0,0.3610000014305115
87,66816,106.91648007655759,3216,0.1972222261958652,0.36926768465889453,0.0,0.9190000295639038,80.55555555555556,36.414621944461054,9.0,100.0,1.9347328511066735,0.03002591143012978,-0.0027586290652076664,0.005020919759076148,0.02814806674418181,0.009296815977610472,0.1972222261958652,0.36926768465889453,0.0,0.9190000295639038
88,67584,0.8528322707065581,4117,0.15736363557252017,0.2894255346538811,0.0,0.7749999761581421,85.54545454545455,27.857963236792447,25.0,100.0,1.9124010629020631,0.06693777894543018,-0.014715465615788995,0.008214466879955015,0.03708468669368,0.022879533398851088,0.15736363557252017,0.2894255346538811,0.0,0.7749999761581421
89,68352,0.8528239774933367,5017,0.20500000566244125,0.3568907491841487,0.0,0.8920000195503235,80.0,34.87119154832539,12.0,100.0,1.9276641175771754,0.05427447094310386,0.0014134712685631712,0.00461021061140876,0.02464590227023118,0.02025391415035541,0.20500000566244125,0.3568907491841487,0.0,0.8920000195503235
90,69120,105.34590846293908,5024,0.10487499833106995,0.18398874445932423,0.0,0.4779999852180481,91.125,15.711759131300353,58.0,100.0,1.9200392660374443,0.05293045867680727,-0.0055560266754355325,0.007864153180779468,0.03028377372930688,0.01369297359415924,0.10487499833106995,0.18398874445932423,0.0,0.4779999852180481
91,69888,0.8528063852613348,5925,0.2214999943971634,0.38569060478064215,0.0,0.9549999833106995,78.16666666666667,38.071934836861416,5.0,100.0,1.9228773930420477,0.0638012707301338,0.00601874684844006,0.004643021563398131,0.02837923253909337,0.016792264012117062,0.2214999943971634,0.38569060478064215,0.0,0.9549999833106995
92,70656,0.853898284795326,6824,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9333976071017485,0.023127423120513413,0.011680312298096851,0.0004256934016173182,0.01453406477824252,0.00458566328993936,0.0,0.0,0.0,0.0
93,71424,102.54321760385594,6832,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9353556057127814,0.016662765106048028,0.004597104221242414,0.00022814562566781985,0.00862351222571485,-0.003235755301261068,0.0,0.0,0.0,0.0
94,72192,0.8535347808437248,7732,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.937969021499157,0.007377000446164554,0.0017727631208496557,0.00018832162395313046,0.00515784250922927,-0.00771615882127641,0.0,0.0,0.0,0.0
95,72960,0.852707471399282,8632,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9351816487809022,0.011677347595347479,0.0018229846104607834,0.0004031032306692402,0.009596603464679004,0.0030767083881704407,0.0,0.0,0.0,0.0
96,73728,102.00491888326587,8640,0.06571428690637861,0.1609664717314853,0.0,0.46000000834465027,94.28571428571429,13.997084244475301,60.0,100.0,1.9205201817676425,0.014222162521643137,0.0005068513289453828,0.002846329929771287,0.02352912030646513,7.722120483458217e-06,0.06571428690637861,0.1609664717314853,0.0,0.46000000834465027
97,74496,0.1590438331761935,13469,0.13222222526868185,0.28851258333889657,0.0,0.9100000262260437,87.77777777777777,28.196838978776714,10.0,100.0,1.909681577856342,0.03924708061185811,-0.009256178929717862,0.004212962447205371,0.046987587405052385,0.02566041694697716,0.13222222526868185,0.28851258333889657,0.0,0.9100000262260437
98,75264,0.8142430049771249,14412,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9013174553401768,0.0536820471631169,-0.0007995055924538974,0.003628012831112174,0.024962767853528755,0.01486516557194046,0.0,0.0,0.0,0.0
99,76032,98.67029177774083,14420,0.16222222646077475,0.30348999596793647,0.0,0.7300000190734863,84.44444444444444,29.101779674908432,30.0,100.0,1.92319544001172,0.045093360936637815,-0.007199570415158026,0.00910043224160025,0.04772196151913296,0.03951365818701023,0.16222222646077475,0.30348999596793647,0.0,0.7300000190734863
100,76800,0.032217000111433296,38258,0.06875000149011612,0.18189540657816727,0.0,0.550000011920929,93.75,16.535945694153693,50.0,100.0,1.9224055351999898,0.052988589983821534,0.006628890278951379,0.002361407027736906,0.021452034929424282,0.009552259220292484,0.06875000149011612,0.18189540657816727,0.0,0.550000011920929
101,77568,101.08104183442377,38266,0.037111110157436795,0.10496607059873808,0.0,0.33399999141693115,97.11111111111111,8.171011693711215,74.0,100.0,1.915096719438831,0.0421446374214914,0.009582347685276696,0.0015087061736361318,0.017050361260050953,0.01716517856748821,0.037111110157436795,0.10496607059873808,0.0,0.33399999141693115
102,78336,0.13823326232217803,43821,0.21222222513622707,0.39739395400909916,0.0,0.9909999966621399,78.88888888888889,39.540259214697016,1.0,100.0,1.9225437939167023,0.03036365929741199,-0.0005215230557003755,0.002664935786085213,0.021158220760674692,0.010041605040771789,0.21222222513622707,0.39739395400909916,0.0,0.9909999966621399
103,79104,0.03582207996346899,65261,0.21233333812819588,0.36562671515883344,0.0,0.9190000295639038,80.11111111111111,36.446138172024774,9.0,100.0,1.9206688414948683,0.039988078555325046,-0.00406209339431977,0.00811756439215483,0.03252034902009041,0.020682621336263533,0.21233333812819588,0.36562671515883344,0.0,0.9190000295639038
104,79872,95.93031890205741,65269,0.09100000262260437,0.2730000078678131,0.0,0.9100000262260437,91.0,27.0,10.0,100.0,1.9326840286764007,0.0340052473693504,0.0006351451063437707,0.004907599038025713,0.021508730171235498,0.00652410605201702,0.09100000262260437,0.2730000078678131,0.0,0.9100000262260437
105,80640,99.68755421930148,65277,0.08900000154972076,0.23547187078492432,0.0,0.7120000123977661,91.5,22.48888614404902,32.0,100.0,1.8592041432857513,0.06148854876300902,0.01380423773904719,0.001975467724355066,0.031197634745213084,0.007680411608618866,0.08900000154972076,0.23547187078492432,0.0,0.7120000123977661
